id,count,doc,NumWords
169,1,192,626
170,1,192,626
171,1,192,626
174,1,192,626
175,1,192,626
177,1,192,626
179,1,192,626
182,1,192,626
183,1,192,626
196,1,192,626
197,1,192,626
198,1,192,626
200,1,192,626
201,1,192,626
206,1,192,626
208,2,192,626
212,1,192,626
214,1,192,626
216,3,192,626
217,1,192,626
218,1,192,626
219,1,192,626
222,1,192,626
225,3,192,626
227,1,192,626
228,1,192,626
239,1,192,626
244,4,192,626
248,1,192,626
249,1,192,626
250,1,192,626
251,6,192,626
253,1,192,626
815,1,192,626
260,1,192,626
263,1,192,626
778,1,192,626
28,1,192,626
273,1,192,626
276,12,192,626
280,1,192,626
281,1,192,626
284,1,192,626
627,1,192,626
287,1,192,626
651,1,192,626
291,5,192,626
292,1,192,626
293,1,192,626
782,2,192,626
883,2,192,626
305,1,192,626
306,1,192,626
313,1,192,626
314,1,192,626
315,1,192,626
318,2,192,626
320,1,192,626
321,1,192,626
322,1,192,626
323,1,192,626
325,1,192,626
330,2,192,626
332,1,192,626
338,2,192,626
1017,4,192,626
344,1,192,626
347,1,192,626
353,1,192,626
359,4,192,626
361,1,192,626
362,1,192,626
364,1,192,626
366,1,192,626
372,1,192,626
373,1,192,626
377,1,192,626
379,1,192,626
380,1,192,626
382,1,192,626
383,1,192,626
386,1,192,626
387,1,192,626
389,1,192,626
390,1,192,626
392,1,192,626
396,3,192,626
399,1,192,626
402,1,192,626
404,1,192,626
65,1,192,626
407,1,192,626
408,1,192,626
409,1,192,626
411,2,192,626
412,1,192,626
414,6,192,626
415,1,192,626
416,1,192,626
417,1,192,626
418,1,192,626
420,1,192,626
421,1,192,626
423,1,192,626
424,2,192,626
426,1,192,626
428,2,192,626
435,2,192,626
437,3,192,626
432,1,192,626
442,1,192,626
443,1,192,626
445,1,192,626
474,1,192,626
449,1,192,626
452,1,192,626
455,1,192,626
458,1,192,626
257,1,192,626
553,10,192,626
463,1,192,626
470,1,192,626
471,1,192,626
448,5,192,626
475,1,192,626
476,1,192,626
479,1,192,626
482,1,192,626
484,1,192,626
159,1,192,626
491,1,192,626
784,2,192,626
790,1,192,626
498,1,192,626
827,1,192,626
505,1,192,626
506,1,192,626
509,1,192,626
510,1,192,626
517,1,192,626
518,2,192,626
523,1,192,626
524,1,192,626
977,1,192,626
529,1,192,626
531,1,192,626
271,1,192,626
1046,2,192,626
537,1,192,626
440,2,192,626
543,2,192,626
547,1,192,626
551,1,192,626
557,1,192,626
560,1,192,626
565,2,192,626
567,2,192,626
572,10,192,626
578,1,192,626
579,1,192,626
585,1,192,626
588,1,192,626
591,1,192,626
605,1,192,626
607,3,192,626
610,1,192,626
613,1,192,626
614,1,192,626
623,1,192,626
285,1,192,626
629,1,192,626
632,2,192,626
635,1,192,626
639,1,192,626
641,2,192,626
643,1,192,626
645,3,192,626
655,1,192,626
658,1,192,626
663,1,192,626
665,1,192,626
666,2,192,626
669,1,192,626
670,1,192,626
671,1,192,626
673,2,192,626
677,1,192,626
680,2,192,626
682,1,192,626
683,1,192,626
684,10,192,626
686,1,192,626
689,1,192,626
692,1,192,626
697,1,192,626
698,1,192,626
699,2,192,626
700,1,192,626
703,1,192,626
704,1,192,626
706,1,192,626
710,2,192,626
712,1,192,626
714,1,192,626
406,3,192,626
720,1,192,626
807,2,192,626
724,1,192,626
848,1,192,626
727,1,192,626
728,1,192,626
729,1,192,626
731,1,192,626
732,1,192,626
734,1,192,626
735,1,192,626
737,1,192,626
739,1,192,626
740,1,192,626
741,3,192,626
300,1,192,626
749,2,192,626
753,2,192,626
755,1,192,626
756,1,192,626
758,1,192,626
760,1,192,626
761,1,192,626
762,1,192,626
763,1,192,626
764,1,192,626
768,4,192,626
771,1,192,626
773,1,192,626
777,2,192,626
117,1,192,626
298,1,192,626
783,1,192,626
234,1,192,626
785,2,192,626
329,1,192,626
788,2,192,626
496,1,192,626
792,1,192,626
797,3,192,626
798,1,192,626
805,1,192,626
806,2,192,626
576,1,192,626
809,1,192,626
813,1,192,626
868,1,192,626
816,4,192,626
819,1,192,626
824,1,192,626
829,1,192,626
830,2,192,626
832,1,192,626
841,4,192,626
845,1,192,626
846,1,192,626
847,1,192,626
725,1,192,626
853,1,192,626
854,1,192,626
856,1,192,626
858,1,192,626
859,1,192,626
803,1,192,626
866,9,192,626
867,1,192,626
730,1,192,626
869,1,192,626
871,4,192,626
872,1,192,626
873,1,192,626
875,1,192,626
877,1,192,626
880,1,192,626
881,1,192,626
886,1,192,626
887,1,192,626
891,1,192,626
894,1,192,626
895,1,192,626
979,1,192,626
901,5,192,626
903,1,192,626
1060,2,192,626
905,1,192,626
906,1,192,626
907,1,192,626
908,1,192,626
918,1,192,626
919,1,192,626
923,2,192,626
926,1,192,626
927,1,192,626
929,1,192,626
932,1,192,626
937,1,192,626
938,1,192,626
944,1,192,626
947,1,192,626
948,8,192,626
950,1,192,626
954,1,192,626
955,1,192,626
959,1,192,626
962,1,192,626
964,1,192,626
966,1,192,626
971,2,192,626
721,1,192,626
972,3,192,626
976,2,192,626
527,1,192,626
385,2,192,626
980,1,192,626
743,1,192,626
986,1,192,626
989,1,192,626
990,2,192,626
992,1,192,626
993,1,192,626
997,1,192,626
998,2,192,626
1000,2,192,626
1001,1,192,626
1002,1,192,626
1003,1,192,626
1009,1,192,626
1014,7,192,626
1016,1,192,626
1018,1,192,626
1020,1,192,626
1021,1,192,626
1026,3,192,626
1031,2,192,626
1034,3,192,626
1036,1,192,626
1038,2,192,626
1042,1,192,626
1043,1,192,626
535,1,192,626
487,1,192,626
1049,1,192,626
1051,1,192,626
1057,1,192,626
1058,2,192,626
1059,1,192,626
904,1,192,626
1063,1,192,626
1066,1,192,626
1072,1,192,626
1076,1,192,626
1077,1,192,626
1080,1,192,626
1090,2,192,626
1087,5,192,626
1083,2,192,626
2,1,193,729
5,2,193,729
6,1,193,729
9,1,193,729
12,9,193,729
13,1,193,729
14,1,193,729
15,1,193,729
19,1,193,729
20,1,193,729
21,1,193,729
188,1,193,729
358,2,193,729
29,1,193,729
30,3,193,729
36,2,193,729
44,1,193,729
46,1,193,729
47,1,193,729
52,1,193,729
54,1,193,729
324,1,193,729
57,1,193,729
61,1,193,729
132,1,193,729
63,1,193,729
430,1,193,729
425,1,193,729
73,2,193,729
81,2,193,729
83,1,193,729
969,1,193,729
85,1,193,729
521,1,193,729
90,1,193,729
91,2,193,729
542,1,193,729
94,1,193,729
96,1,193,729
97,3,193,729
99,1,193,729
103,1,193,729
625,1,193,729
106,1,193,729
204,1,193,729
113,4,193,729
114,2,193,729
1050,1,193,729
120,2,193,729
123,1,193,729
124,2,193,729
127,1,193,729
128,2,193,729
129,2,193,729
130,1,193,729
134,1,193,729
137,2,193,729
142,1,193,729
144,2,193,729
145,1,193,729
147,1,193,729
148,1,193,729
159,1,193,729
160,2,193,729
161,1,193,729
231,1,193,729
899,1,193,729
166,1,193,729
995,1,193,729
332,1,193,729
1006,1,193,729
181,1,193,729
184,1,193,729
186,2,193,729
187,1,193,729
766,1,193,729
66,1,193,729
70,1,193,729
87,1,193,729
203,3,193,729
1075,1,193,729
125,2,193,729
141,1,193,729
209,1,193,729
213,2,193,729
163,1,193,729
172,1,193,729
219,10,193,729
221,1,193,729
224,1,193,729
241,1,193,729
226,1,193,729
236,1,193,729
237,2,193,729
244,2,193,729
245,1,193,729
246,3,193,729
247,1,193,729
395,1,193,729
256,1,193,729
259,1,193,729
776,1,193,729
268,1,193,729
265,1,193,729
269,1,193,729
534,1,193,729
275,1,193,729
277,1,193,729
280,1,193,729
593,1,193,729
283,5,193,729
659,1,193,729
291,1,193,729
296,1,193,729
297,1,193,729
718,1,193,729
738,1,193,729
301,1,193,729
304,8,193,729
779,1,193,729
307,1,193,729
310,3,193,729
311,1,193,729
317,1,193,729
326,1,193,729
333,1,193,729
335,1,193,729
1054,1,193,729
337,1,193,729
342,1,193,729
346,1,193,729
349,1,193,729
350,1,193,729
351,1,193,729
352,1,193,729
775,1,193,729
356,1,193,729
359,5,193,729
361,5,193,729
31,1,193,729
372,1,193,729
374,5,193,729
69,1,193,729
377,1,193,729
429,1,193,729
162,3,193,729
1030,3,193,729
185,1,193,729
393,1,193,729
394,2,193,729
400,1,193,729
410,1,193,729
437,7,193,729
413,1,193,729
414,33,193,729
334,1,193,729
420,1,193,729
347,1,193,729
355,1,193,729
367,1,193,729
428,8,193,729
378,2,193,729
433,1,193,729
436,1,193,729
676,1,193,729
439,1,193,729
441,4,193,729
445,2,193,729
446,1,193,729
447,1,193,729
448,30,193,729
449,1,193,729
452,1,193,729
538,1,193,729
553,14,193,729
465,1,193,729
622,1,193,729
611,1,193,729
473,1,193,729
480,1,193,729
717,1,193,729
485,1,193,729
486,1,193,729
978,1,193,729
489,1,193,729
492,1,193,729
299,1,193,729
802,2,193,729
844,1,193,729
500,1,193,729
501,1,193,729
584,1,193,729
504,1,193,729
837,1,193,729
453,1,193,729
507,1,193,729
870,1,193,729
874,1,193,729
511,1,193,729
512,1,193,729
513,1,193,729
514,1,193,729
911,1,193,729
520,1,193,729
497,1,193,729
530,1,193,729
789,1,193,729
532,1,193,729
533,1,193,729
461,2,193,729
440,3,193,729
1011,1,193,729
139,1,193,729
543,1,193,729
548,1,193,729
549,1,193,729
554,1,193,729
555,2,193,729
375,1,193,729
559,1,193,729
560,2,193,729
561,2,193,729
568,1,193,729
571,4,193,729
579,1,193,729
582,1,193,729
230,2,193,729
587,1,193,729
598,1,193,729
601,1,193,729
604,1,193,729
605,3,193,729
606,2,193,729
376,1,193,729
389,1,193,729
613,1,193,729
614,1,193,729
583,1,193,729
653,1,193,729
630,2,193,729
526,1,193,729
634,7,193,729
635,1,193,729
558,1,193,729
641,4,193,729
647,1,193,729
648,2,193,729
628,1,193,729
654,1,193,729
660,1,193,729
662,2,193,729
666,1,193,729
667,1,193,729
670,1,193,729
726,1,193,729
674,1,193,729
757,1,193,729
682,4,193,729
684,3,193,729
685,1,193,729
745,1,193,729
689,1,193,729
691,1,193,729
692,1,193,729
1048,1,193,729
695,1,193,729
943,1,193,729
712,1,193,729
713,1,193,729
973,1,193,729
716,1,193,729
719,1,193,729
1037,1,193,729
316,1,193,729
737,1,193,729
26,2,193,729
746,1,193,729
750,1,193,729
82,1,193,729
242,1,193,729
755,4,193,729
756,5,193,729
763,1,193,729
194,1,193,729
767,1,193,729
768,4,193,729
771,1,193,729
278,1,193,729
777,3,193,729
778,3,193,729
780,1,193,729
784,2,193,729
477,1,193,729
360,1,193,729
27,1,193,729
793,1,193,729
795,3,193,729
796,1,193,729
797,7,193,729
434,1,193,729
801,1,193,729
804,1,193,729
806,3,193,729
811,1,193,729
816,2,193,729
541,1,193,729
822,4,193,729
823,1,193,729
827,1,193,729
828,1,193,729
829,2,193,729
693,1,193,729
833,1,193,729
838,1,193,729
839,1,193,729
841,6,193,729
845,1,193,729
846,1,193,729
725,1,193,729
850,1,193,729
862,1,193,729
863,1,193,729
865,1,193,729
866,16,193,729
867,1,193,729
868,11,193,729
508,1,193,729
871,1,193,729
873,2,193,729
882,1,193,729
886,1,193,729
888,1,193,729
890,1,193,729
893,2,193,729
897,1,193,729
898,1,193,729
901,4,193,729
907,1,193,729
908,4,193,729
909,1,193,729
910,1,193,729
515,2,193,729
913,1,193,729
916,1,193,729
918,1,193,729
921,1,193,729
923,2,193,729
924,1,193,729
925,1,193,729
928,1,193,729
840,1,193,729
107,1,193,729
931,1,193,729
934,1,193,729
935,1,193,729
940,1,193,729
633,1,193,729
945,1,193,729
946,1,193,729
192,1,193,729
949,3,193,729
953,1,193,729
958,2,193,729
960,1,193,729
963,2,193,729
964,1,193,729
968,1,193,729
970,2,193,729
715,1,193,729
638,1,193,729
985,1,193,729
199,2,193,729
988,1,193,729
397,1,193,729
990,12,193,729
876,1,193,729
999,2,193,729
93,1,193,729
168,1,193,729
545,1,193,729
1012,1,193,729
1013,1,193,729
1014,6,193,729
1018,1,193,729
1021,1,193,729
644,1,193,729
1081,1,193,729
1028,1,193,729
1029,2,193,729
1033,2,193,729
1035,2,193,729
1044,2,193,729
1052,1,193,729
851,1,193,729
1058,1,193,729
1060,3,193,729
1061,1,193,729
1065,1,193,729
952,1,193,729
956,1,193,729
1069,1,193,729
1070,1,193,729
1073,1,193,729
536,2,193,729
1078,1,193,729
1079,1,193,729
1027,1,193,729
37,1,193,729
1084,1,193,729
1085,4,193,729
1086,1,193,729
1087,9,193,729
1089,1,193,729
1090,3,193,729
1091,1,193,729
208,1,194,60
68,1,194,60
544,1,194,60
1032,1,194,60
406,1,194,60
991,1,194,60
76,1,194,60
901,3,194,60
620,1,194,60
631,1,194,60
343,1,194,60
768,1,194,60
220,1,194,60
143,1,194,60
347,1,194,60
560,1,194,60
562,1,194,60
581,1,194,60
835,1,194,60
1073,1,194,60
715,1,194,60
442,1,194,60
506,1,194,60
235,1,194,60
338,1,194,60
706,1,194,60
679,1,194,60
304,2,194,60
848,1,194,60
240,1,194,60
657,1,194,60
658,1,194,60
794,1,194,60
77,1,194,60
246,1,194,60
866,4,194,60
1008,1,194,60
589,1,194,60
797,1,194,60
525,1,194,60
799,1,194,60
872,1,194,60
318,1,194,60
32,1,194,60
259,1,194,60
125,1,194,60
470,1,194,60
951,1,194,60
1087,1,194,60
607,1,194,60
151,1,194,60
1089,1,194,60
243,1,194,60
690,1,194,60
40,1,195,113
281,1,195,113
829,2,195,113
619,1,195,113
646,1,195,113
564,1,195,113
567,1,195,113
20,1,195,113
825,1,195,113
846,1,195,113
577,1,195,113
35,1,195,113
878,1,195,113
308,1,195,113
865,2,195,113
866,3,195,113
868,1,195,113
590,1,195,113
314,1,195,113
871,1,195,113
861,1,195,113
640,1,195,113
324,1,195,113
327,1,195,113
328,1,195,113
893,1,195,113
68,1,195,113
614,1,195,113
339,1,195,113
457,1,195,113
902,1,195,113
78,1,195,113
908,1,195,113
909,2,195,113
422,1,195,113
636,1,195,113
97,1,195,113
99,1,195,113
648,1,195,113
649,1,195,113
637,1,195,113
922,1,195,113
687,1,195,113
668,1,195,113
60,1,195,113
784,3,195,113
120,1,195,113
122,1,195,113
391,2,195,113
684,2,195,113
158,1,195,113
401,1,195,113
251,1,195,113
95,1,195,113
411,2,195,113
842,1,195,113
381,1,195,113
711,1,195,113
282,1,195,113
437,1,195,113
417,1,195,113
363,1,195,113
1006,1,195,113
1071,1,195,113
190,1,195,113
733,1,195,113
219,3,195,113
223,1,195,113
1029,1,195,113
478,1,195,113
208,1,195,113
155,1,195,113
481,1,195,113
766,1,195,113
777,1,195,113
232,2,195,113
234,1,195,113
237,2,195,113
238,1,195,113
787,1,195,113
513,2,195,113
51,1,195,113
1061,1,195,113
701,1,195,113
464,1,195,113
246,1,195,113
781,2,195,113
797,1,195,113
983,1,195,113
1074,1,195,113
259,1,195,113
1087,1,195,113
814,1,195,113
43,1,195,113
440,2,195,113
271,1,195,113
2,1,196,116
4,1,196,116
276,2,196,116
6,1,196,116
581,1,196,116
552,1,196,116
11,1,196,116
615,1,196,116
829,1,196,116
627,1,196,116
1005,1,196,116
651,1,196,116
834,1,196,116
914,1,196,116
836,1,196,116
681,1,196,116
144,1,196,116
843,1,196,116
846,2,196,116
572,1,196,116
398,1,196,116
866,3,196,116
1018,1,196,116
871,1,196,116
48,1,196,116
570,1,196,116
596,1,196,116
885,1,196,116
608,1,196,116
893,1,196,116
338,1,196,116
901,1,196,116
622,1,196,116
860,1,196,116
79,1,196,116
86,1,196,116
91,1,196,116
647,1,196,116
650,1,196,116
108,1,196,116
678,1,196,116
974,1,196,116
123,1,196,116
357,1,196,116
128,2,196,116
684,1,196,116
456,1,196,116
692,2,196,116
1062,1,196,116
406,1,196,116
695,1,196,116
411,1,196,116
889,2,196,116
705,1,196,116
748,1,196,116
982,1,196,116
427,1,196,116
609,2,196,116
990,1,196,116
444,1,196,116
445,1,196,116
993,1,196,116
672,1,196,116
597,1,196,116
472,2,196,116
451,2,196,116
452,1,196,116
180,1,196,116
459,1,196,116
460,1,196,116
1014,1,196,116
488,1,196,116
42,1,196,116
468,1,196,116
947,1,196,116
747,1,196,116
1024,1,196,116
755,1,196,116
756,2,196,116
1028,1,196,116
688,1,196,116
763,1,196,116
23,1,196,116
1040,1,196,116
769,1,196,116
490,1,196,116
493,1,196,116
227,1,196,116
777,1,196,116
207,1,196,116
1067,1,196,116
522,2,196,116
797,1,196,116
252,1,196,116
1073,1,196,116
1004,1,196,116
912,1,196,116
810,1,196,116
539,2,196,116
1087,1,196,116
270,1,196,116
817,1,196,116
149,1,196,116
820,1,197,94
612,1,197,94
450,1,197,94
550,1,197,94
1047,2,197,94
826,1,197,94
437,1,197,94
219,1,197,94
514,2,197,94
986,1,197,94
12,1,197,94
286,1,197,94
774,1,197,94
153,1,197,94
261,1,197,94
920,1,197,94
7,1,197,94
354,1,197,94
967,1,197,94
839,1,197,94
22,1,197,94
606,1,197,94
915,1,197,94
295,2,197,94
24,1,197,94
97,1,197,94
572,1,197,94
1087,1,197,94
992,1,197,94
99,1,197,94
271,1,197,94
1023,1,197,94
448,6,197,94
173,1,197,94
1058,1,197,94
512,1,197,94
488,1,197,94
274,1,197,94
304,3,197,94
770,1,197,94
454,1,197,94
862,1,197,94
959,1,197,94
901,1,197,94
866,3,197,94
538,1,197,94
868,1,197,94
797,1,197,94
733,1,197,94
553,3,197,94
17,1,197,94
569,1,197,94
384,1,197,94
595,1,197,94
513,1,197,94
120,2,197,94
467,1,197,94
388,1,197,94
599,1,197,94
414,6,197,94
126,1,197,94
951,1,197,94
936,1,197,94
648,1,197,94
605,1,197,94
860,1,197,94
684,3,197,94
105,1,197,94
626,1,197,94
137,1,197,94
534,1,197,94
136,1,197,94
208,1,198,52
760,1,198,52
210,1,198,52
573,1,198,52
406,1,198,52
276,2,198,52
338,2,198,52
483,1,198,52
252,1,198,52
765,1,198,52
414,1,198,52
11,1,198,52
768,1,198,52
1041,1,198,52
829,1,198,52
830,1,198,52
286,1,198,52
503,1,198,52
348,1,198,52
403,1,198,52
563,1,198,52
763,1,198,52
437,1,198,52
990,1,198,52
168,1,198,52
684,1,198,52
448,1,198,52
302,1,198,52
513,1,198,52
998,1,198,52
709,1,198,52
371,1,198,52
332,1,198,52
866,2,198,52
50,1,198,52
146,1,198,52
872,1,198,52
189,1,198,52
592,1,198,52
193,1,198,52
622,1,198,52
56,1,198,52
806,1,198,52
304,1,198,52
266,1,198,52
312,1,198,52
45,1,198,52
309,1,198,52
1090,1,198,52
28,1,199,27
143,1,199,27
4,1,199,27
159,1,199,27
41,1,199,27
759,1,199,27
1025,1,199,27
808,1,199,27
852,1,199,27
16,1,199,27
542,1,199,27
97,1,199,27
99,1,199,27
368,1,199,27
215,1,199,27
34,1,199,27
791,1,199,27
866,3,199,27
797,1,199,27
49,1,199,27
466,1,199,27
955,1,199,27
229,1,199,27
684,1,199,27
816,1,199,27
694,1,200,194
822,1,200,194
552,1,200,194
276,1,200,194
823,2,200,194
142,1,200,194
9,1,200,194
283,1,200,194
11,1,200,194
827,3,200,194
829,3,200,194
619,1,200,194
566,2,200,194
290,1,200,194
696,1,200,194
847,1,200,194
1014,1,200,194
195,2,200,194
855,1,200,194
303,2,200,194
53,1,200,194
797,1,200,194
586,1,200,194
866,4,200,194
591,1,200,194
48,1,200,194
419,1,200,194
864,1,200,194
54,1,200,194
879,1,200,194
58,1,200,194
59,1,200,194
345,1,200,194
607,1,200,194
602,1,200,194
603,1,200,194
617,1,200,194
884,1,200,194
900,1,200,194
340,1,200,194
621,1,200,194
12,1,200,194
750,2,200,194
370,1,200,194
90,1,200,194
352,1,200,194
422,1,200,194
916,1,200,194
919,1,200,194
97,1,200,194
661,1,200,194
365,1,200,194
101,2,200,194
309,1,200,194
103,1,200,194
625,1,200,194
628,2,200,194
630,1,200,194
656,1,200,194
933,3,200,194
662,1,200,194
131,2,200,194
664,1,200,194
666,1,200,194
162,1,200,194
944,1,200,194
784,1,200,194
120,3,200,194
949,1,200,194
754,1,200,194
951,1,200,194
128,1,200,194
392,4,200,194
88,2,200,194
233,1,200,194
684,7,200,194
319,1,200,194
456,1,200,194
961,1,200,194
405,2,200,194
406,1,200,194
1053,1,200,194
408,2,200,194
77,1,200,194
453,2,200,194
331,1,200,194
703,1,200,194
431,1,200,194
161,1,200,194
984,1,200,194
437,3,200,194
166,1,200,194
652,1,200,194
821,1,200,194
472,1,200,194
1045,1,200,194
901,1,200,194
733,2,200,194
189,1,200,194
975,1,200,194
741,3,200,194
465,2,200,194
742,1,200,194
1018,2,200,194
1019,1,200,194
1022,1,200,194
618,2,200,194
203,1,200,194
115,1,200,194
125,2,200,194
136,1,200,194
616,1,200,194
763,1,200,194
178,1,200,194
1039,1,200,194
41,1,200,194
772,1,200,194
495,1,200,194
234,1,200,194
112,1,200,194
981,1,200,194
777,1,200,194
778,2,200,194
1007,1,200,194
831,1,200,194
722,2,200,194
506,1,200,194
1,1,200,194
744,1,200,194
513,1,200,194
514,1,200,194
244,2,200,194
917,1,200,194
522,1,200,194
251,1,200,194
528,1,200,194
996,1,200,194
257,1,200,194
1015,1,200,194
330,1,200,194
176,1,200,194
265,1,200,194
1087,1,200,194
1088,2,200,194
279,1,200,194
1090,3,200,194
1086,1,200,194
2,1,201,252
822,1,201,252
272,1,201,252
823,1,201,252
591,1,201,252
964,1,201,252
826,1,201,252
462,1,201,252
3,1,201,252
12,2,201,252
556,1,201,252
286,1,201,252
287,1,201,252
288,1,201,252
289,1,201,252
565,1,201,252
567,1,201,252
291,1,201,252
276,1,201,252
841,1,201,252
294,1,201,252
846,1,201,252
574,1,201,252
255,1,201,252
300,1,201,252
30,1,201,252
580,1,201,252
829,1,201,252
38,1,201,252
280,1,201,252
865,1,201,252
866,2,201,252
868,2,201,252
923,1,201,252
871,1,201,252
48,1,201,252
873,1,201,252
830,1,201,252
600,1,201,252
882,1,201,252
540,1,201,252
11,1,201,252
546,1,201,252
328,1,201,252
786,1,201,252
892,1,201,252
893,1,201,252
613,1,201,252
614,2,201,252
896,1,201,252
239,1,201,252
338,2,201,252
75,1,201,252
476,1,201,252
341,1,201,252
622,3,201,252
624,1,201,252
80,1,201,252
344,1,201,252
348,1,201,252
359,2,201,252
791,1,201,252
641,1,201,252
642,1,201,252
643,1,201,252
99,2,201,252
594,1,201,252
648,2,201,252
103,1,201,252
156,1,201,252
369,1,201,252
104,2,201,252
708,1,201,252
930,1,201,252
373,1,201,252
374,1,201,252
935,2,201,252
110,1,201,252
111,1,201,252
939,1,201,252
941,1,201,252
942,1,201,252
116,1,201,252
723,1,201,252
120,3,201,252
121,1,201,252
675,2,201,252
936,1,201,252
128,2,201,252
955,1,201,252
684,2,201,252
957,1,201,252
133,1,201,252
692,1,201,252
965,1,201,252
696,1,201,252
849,1,201,252
700,1,201,252
414,13,201,252
150,1,201,252
702,2,201,252
423,1,201,252
154,1,201,252
707,1,201,252
157,1,201,252
984,1,201,252
437,3,201,252
438,1,201,252
715,1,201,252
987,1,201,252
166,2,201,252
167,1,201,252
168,1,201,252
993,1,201,252
994,1,201,252
448,11,201,252
944,1,201,252
1002,1,201,252
1003,2,201,252
500,1,201,252
458,1,201,252
1010,1,201,252
733,2,201,252
553,5,201,252
736,1,201,252
1014,5,201,252
1016,1,201,252
1022,1,201,252
469,1,201,252
211,1,201,252
751,1,201,252
752,1,201,252
202,1,201,252
203,1,201,252
205,1,201,252
756,1,201,252
208,2,201,252
1082,1,201,252
1034,2,201,252
857,1,201,252
1038,1,201,252
1039,1,201,252
219,2,201,252
768,1,201,252
533,1,201,252
494,1,201,252
227,1,201,252
499,1,201,252
778,1,201,252
502,1,201,252
1055,1,201,252
1056,1,201,252
784,1,201,252
55,1,201,252
785,1,201,252
439,2,201,252
336,1,201,252
513,1,201,252
514,2,201,252
1063,1,201,252
1064,1,201,252
519,1,201,252
1066,4,201,252
246,1,201,252
1067,1,201,252
1068,1,201,252
516,1,201,252
254,1,201,252
800,1,201,252
1073,5,201,252
258,1,201,252
262,1,201,252
806,1,201,252
264,1,201,252
271,1,201,252
575,1,201,252
812,1,201,252
1087,1,201,252
267,1,201,252
109,1,201,252
440,1,201,252
816,4,201,252
1090,1,201,252
818,1,201,252
6,2,202,626
8,1,202,626
10,1,202,626
62,1,202,626
12,2,202,626
18,1,202,626
24,1,202,626
25,1,202,626
191,2,202,626
30,1,202,626
33,1,202,626
39,1,202,626
48,2,202,626
52,4,202,626
61,1,202,626
11,1,202,626
64,1,202,626
67,1,202,626
70,2,202,626
71,1,202,626
72,1,202,626
73,4,202,626
74,1,202,626
79,1,202,626
80,1,202,626
84,2,202,626
89,1,202,626
91,1,202,626
92,1,202,626
97,3,202,626
98,1,202,626
242,1,202,626
100,1,202,626
102,1,202,626
103,1,202,626
108,1,202,626
110,1,202,626
116,3,202,626
118,1,202,626
119,1,202,626
120,10,202,626
124,1,202,626
128,1,202,626
130,2,202,626
135,1,202,626
137,2,202,626
138,1,202,626
140,1,202,626
142,3,202,626
144,1,202,626
147,1,202,626
152,1,202,626
156,1,202,626
160,1,202,626
164,1,202,626
165,1,202,626
166,3,202,626
167,1,202,626
168,1,202,626
169,1,202,626
170,1,202,626
171,1,202,626
174,1,202,626
175,1,202,626
177,1,202,626
179,1,202,626
182,1,202,626
183,1,202,626
196,1,202,626
197,1,202,626
198,1,202,626
200,1,202,626
201,1,202,626
206,1,202,626
208,2,202,626
212,1,202,626
214,1,202,626
216,3,202,626
217,1,202,626
218,1,202,626
219,1,202,626
222,1,202,626
225,3,202,626
227,1,202,626
228,1,202,626
239,1,202,626
244,4,202,626
248,1,202,626
249,1,202,626
250,1,202,626
251,6,202,626
253,1,202,626
815,1,202,626
260,1,202,626
263,1,202,626
778,1,202,626
28,1,202,626
273,1,202,626
276,12,202,626
280,1,202,626
281,1,202,626
284,1,202,626
627,1,202,626
287,1,202,626
651,1,202,626
291,5,202,626
292,1,202,626
293,1,202,626
782,2,202,626
883,2,202,626
305,1,202,626
306,1,202,626
313,1,202,626
314,1,202,626
315,1,202,626
318,2,202,626
320,1,202,626
321,1,202,626
322,1,202,626
323,1,202,626
325,1,202,626
330,2,202,626
332,1,202,626
338,2,202,626
1017,4,202,626
344,1,202,626
347,1,202,626
353,1,202,626
359,4,202,626
361,1,202,626
362,1,202,626
364,1,202,626
366,1,202,626
372,1,202,626
373,1,202,626
377,1,202,626
379,1,202,626
380,1,202,626
382,1,202,626
383,1,202,626
386,1,202,626
387,1,202,626
389,1,202,626
390,1,202,626
392,1,202,626
396,3,202,626
399,1,202,626
402,1,202,626
404,1,202,626
65,1,202,626
407,1,202,626
408,1,202,626
409,1,202,626
411,2,202,626
412,1,202,626
414,6,202,626
415,1,202,626
416,1,202,626
417,1,202,626
418,1,202,626
420,1,202,626
421,1,202,626
423,1,202,626
424,2,202,626
426,1,202,626
428,2,202,626
435,2,202,626
437,3,202,626
432,1,202,626
442,1,202,626
443,1,202,626
445,1,202,626
474,1,202,626
449,1,202,626
452,1,202,626
455,1,202,626
458,1,202,626
257,1,202,626
553,10,202,626
463,1,202,626
470,1,202,626
471,1,202,626
448,5,202,626
475,1,202,626
476,1,202,626
479,1,202,626
482,1,202,626
484,1,202,626
159,1,202,626
491,1,202,626
784,2,202,626
790,1,202,626
498,1,202,626
827,1,202,626
505,1,202,626
506,1,202,626
509,1,202,626
510,1,202,626
517,1,202,626
518,2,202,626
523,1,202,626
524,1,202,626
977,1,202,626
529,1,202,626
531,1,202,626
271,1,202,626
1046,2,202,626
537,1,202,626
440,2,202,626
543,2,202,626
547,1,202,626
551,1,202,626
557,1,202,626
560,1,202,626
565,2,202,626
567,2,202,626
572,10,202,626
578,1,202,626
579,1,202,626
585,1,202,626
588,1,202,626
591,1,202,626
605,1,202,626
607,3,202,626
610,1,202,626
